data_distribution;tuple_size;bleaching_active;total_training_time;avg_in_sample_evaluation_time;total_in_sample_evaluation_time;avg_out_sample_evaluation_time;total_out_sample_evaluation_time;total_training_data;total_correct_training;percent_correct_training;total_approved_training;correctly_approved_training;wrongly_approved_training;percent_approved_correctly_training;total_reproved_training;correctly_reproved_training;wrongly_reproved_training;percent_reproved_correctly_training;total_test_data;total_correct_test;percent_correct_test;total_approved_test;correctly_approved_test;wrongly_approved_test;percent_approved_correctly_test;total_reproved_test;correctly_reproved_test;wrongly_reproved_test;percent_reproved_correctly_test;total_ties;ties_for_zeros;ties_for_ones
86/14;5;False;0.041307687759399414;0.0005152988433837891;0.0515902042388916;0.0005080565893724732;92.45619678497314;100;92;0.92;86;86;8;1.0;14;6;0;0.42857142857142855;181980;152178;0.8362347510715463;154260;151664;27206;0.9831712692856217;27720;514;2596;0.01854256854256854;37897;5995;31902;
86/14;5;True;0.04058432579040527;0.0005928683280944824;0.05934429168701172;0.000647423996848318;117.81828880310059;100;92;0.92;86;86;8;1.0;14;6;0;0.42857142857142855;181980;152130;0.8359709858226179;154260;151608;27198;0.9828082458187476;27720;522;2652;0.01883116883116883;0;0;0;
86/14;6;False;0.035126447677612305;0.00044972896575927733;0.045015573501586914;0.0004941843056209743;89.93171191215515;100;92;0.92;86;86;8;1.0;14;6;0;0.42857142857142855;181980;152925;0.8403395977579954;154260;152592;27387;0.9891870867366783;27720;333;1668;0.012012987012987014;23448;3752;19696;
86/14;6;True;0.0374598503112793;0.0007193350791931153;0.0719764232635498;0.0005690908245967501;103.56319808959961;100;92;0.92;86;86;8;1.0;14;6;0;0.42857142857142855;181980;152891;0.8401527640400044;154260;152554;27383;0.9889407493841567;27720;337;1706;0.012157287157287157;0;0;0;
86/14;7;False;0.03716278076171875;0.00045754671096801756;0.04581904411315918;0.00046883376696199125;85.31842994689941;100;93;0.93;86;86;7;1.0;14;7;0;0.5;181980;152294;0.8368721837564568;154260;151786;27212;0.9839621418384545;27720;508;2474;0.018326118326118326;23760;3790;19970;
86/14;7;True;0.03481745719909668;0.00048115968704223635;0.04816770553588867;0.0005238495235692565;95.33018755912781;100;93;0.93;86;86;7;1.0;14;7;0;0.5;181980;152247;0.836613913616881;154260;151724;27197;0.9835602230001297;27720;523;2536;0.018867243867243866;0;0;0;
86/14;8;False;0.03372478485107422;0.0004409193992614746;0.044146060943603516;0.00045670730384552474;83.11164355278015;100;94;0.94;86;86;6;1.0;14;8;0;0.5714285714285714;181980;152781;0.83954830201121;154260;152387;27326;0.9878581615454428;27720;394;1873;0.014213564213564213;16581;2685;13896;
86/14;8;True;0.034226417541503906;0.00047429800033569334;0.047521352767944336;0.0004936711069436791;89.83832740783691;100;94;0.94;86;86;6;1.0;14;8;0;0.5714285714285714;181980;152781;0.83954830201121;154260;152387;27326;0.9878581615454428;27720;394;1873;0.014213564213564213;0;0;0;
86/14;9;False;0.03367304801940918;0.0005236196517944335;0.05241799354553223;0.0004411881278407274;80.28748679161072;100;95;0.95;86;86;5;1.0;14;9;0;0.6428571428571429;181980;152256;0.836663369601055;154260;151770;27234;0.9838584208479191;27720;486;2490;0.01753246753246753;23653;3914;19739;
86/14;9;True;0.03496527671813965;0.0006766891479492187;0.06773972511291504;0.0005047289968021677;91.85064578056335;100;95;0.95;86;86;5;1.0;14;9;0;0.6428571428571429;181980;152083;0.8357127156830421;154260;151557;27194;0.9824776351614158;27720;526;2703;0.018975468975468975;0;0;0;
86/14;10;False;0.03331446647644043;0.0004271864891052246;0.042783260345458984;0.00044161802544045124;80.36569714546204;100;95;0.95;86;86;5;1.0;14;9;0;0.6428571428571429;181980;153121;0.8414166391911199;154260;152836;27435;0.9907688318423441;27720;285;1424;0.010281385281385282;16990;2744;14246;
86/14;10;True;0.033472299575805664;0.0004895424842834473;0.04943060874938965;0.0004743618563723205;86.32442140579224;100;95;0.95;86;86;5;1.0;14;9;0;0.6428571428571429;181980;153024;0.8408836135839103;154260;152727;27423;0.9900622325943212;27720;297;1533;0.010714285714285714;0;0;0;
86/14;20;False;0.03204965591430664;0.00040285110473632814;0.04033327102661133;0.0004102003077829732;74.64830994606018;100;99;0.99;86;86;1;1.0;14;13;0;0.9285714285714286;181980;151743;0.8338443785031322;154260;151097;27074;0.9794956566835213;27720;646;3163;0.023304473304473303;18962;2965;15997;
86/14;20;True;0.03127646446228027;0.0003973984718322754;0.03978848457336426;0.00043935514777712094;79.95390248298645;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;151686;0.8335311572700297;154260;151028;27062;0.9790483599118371;27720;658;3232;0.023737373737373738;0;0;0;
86/14;25;False;0.03490638732910156;0.00039322853088378905;0.039379119873046875;0.00038890666602168556;70.77329587936401;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;149156;0.8196285306077591;154260;147856;26420;0.9584856735381823;27720;1300;6404;0.046897546897546896;30839;4974;25865;
86/14;25;True;0.03065180778503418;0.00037528038024902343;0.03756976127624512;0.0004395447441320758;79.98840522766113;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;148586;0.8164963182767337;154260;147155;26289;0.9539413976403475;27720;1431;7105;0.05162337662337663;41;7;34;
86/14;30;False;0.030770063400268555;0.0003922390937805176;0.03928375244140625;0.00038847874934784147;70.6954300403595;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;149659;0.8223925706121552;154260;148547;26608;0.9629651238169324;27720;1112;5713;0.04011544011544012;40775;6359;34416;
86/14;30;True;0.030462980270385742;0.00037899971008300784;0.03794550895690918;0.00045929744173136503;83.58299446105957;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;149659;0.8223925706121552;154260;148547;26608;0.9629651238169324;27720;1112;5713;0.04011544011544012;924;169;755;
86/14;50;False;0.03064584732055664;0.0003930377960205078;0.03935527801513672;0.0003884931818078227;70.69803810119629;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;147642;0.8113089350478074;154260;146066;26144;0.9468818877220277;27720;1576;8194;0.05685425685425685;83387;12713;70674;
86/14;50;True;0.031195402145385742;0.0003800177574157715;0.0380556583404541;0.00040052597018857227;72.88779807090759;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;147642;0.8113089350478074;154260;146066;26144;0.9468818877220277;27720;1576;8194;0.05685425685425685;78569;11954;66615;
86/14;100;False;0.0291750431060791;0.0003313612937927246;0.03319144248962402;0.00034216782564330274;62.26775360107422;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;154195;0.8473183866358941;154260;154179;27704;0.9994749124854142;27720;16;81;0.0005772005772005772;181285;27626;153659;
86/14;100;True;0.030029296875;0.00038354873657226563;0.038408756256103516;0.0003566798632951186;64.90865921974182;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;154195;0.8473183866358941;154260;154179;27704;0.9994749124854142;27720;16;81;0.0005772005772005772;181285;27626;153659;
100/100;1;False;0.19205546379089355;0.0008746254444122315;0.1749739646911621;0.0009908596539146067;180.21762561798096;200;119;0.595;100;100;81;1.0;100;19;0;0.19;181880;143236;0.7875302397184957;154246;140278;24676;0.9094433567158954;27634;2958;13968;0.10704204964898313;138446;20872;117574;
100/100;1;True;0.13255882263183594;0.0032146692276000975;0.6430160999298096;0.003834763720503791;697.4668867588043;200;142;0.71;100;80;38;0.8;100;62;20;0.62;181880;102612;0.5641741807785353;154246;90325;15347;0.5855905501601338;27634;12287;63921;0.44463342259535354;0;0;0;
100/100;2;False;0.0931084156036377;0.0006429505348205566;0.1286458969116211;0.0006871355492281657;124.97628951072693;200;121;0.605;100;100;79;1.0;100;21;0;0.21;181880;142933;0.7858643061359137;154246;140032;24733;0.9078485017439675;27634;2901;14214;0.10497937323586885;136651;20728;115923;
100/100;2;True;0.1017606258392334;0.0021656787395477294;0.43321681022644043;0.0021125172569852937;384.2252607345581;200;144;0.72;100;79;35;0.79;100;65;21;0.65;181880;101423;0.557636903452826;154246;88727;14938;0.5752304759928945;27634;12696;65519;0.4594340305420858;0;0;0;
100/100;3;False;0.08921384811401367;0.0005737948417663574;0.11484098434448242;0.0005994818211650492;109.03381490707397;200;127;0.635;100;100;73;1.0;100;27;0;0.27;181880;140206;0.7708709038926765;154246;136723;24151;0.8863957574264486;27634;3483;17523;0.12604038503293044;124646;19014;105632;
100/100;3;True;0.10028529167175293;0.0015957319736480712;0.31919336318969727;0.0015264575117521033;277.6321997642517;200;150;0.75;100;82;32;0.82;100;68;18;0.68;181880;99906;0.5492962392786452;154246;86931;14659;0.5635867380677619;27634;12975;67315;0.4695302887746978;0;0;0;
100/100;4;False;0.07988333702087402;0.0005285680294036865;0.10580325126647949;0.0005462041681405867;99.34368348121643;200;129;0.645;100;100;71;1.0;100;29;0;0.29;181880;136952;0.7529799868044865;154246;132732;23414;0.8605215046095198;27634;4220;21514;0.15271042918144315;126960;19202;107758;
100/100;4;True;0.07988095283508301;0.0011553049087524414;0.23111963272094727;0.0013298845668664365;241.8799250125885;200;149;0.745;100;79;30;0.79;100;70;21;0.7;181880;98128;0.5395205630085771;154246;84749;14255;0.5494405041297667;27634;13379;69497;0.48414996019396395;0;0;0;
100/100;5;False;0.08578038215637207;0.000599668025970459;0.11998224258422852;0.0005186302441147518;94.32854342460632;200;137;0.685;100;100;63;1.0;100;37;0;0.37;181880;137220;0.754453485814823;154246;133209;23623;0.8636139672989899;27634;4011;21037;0.14514728233335747;109724;16868;92856;
100/100;5;True;0.08250713348388672;0.0010730278491973876;0.21467137336730957;0.0011489744196363876;208.97557067871094;200;162;0.81;100;84;22;0.84;100;78;16;0.78;181880;99304;0.5459863646360238;154246;86395;14725;0.5601117695110408;27634;12909;67851;0.4671419266121445;0;0;0;
100/100;6;False;0.07162165641784668;0.0005374014377593994;0.1075587272644043;0.0005040812550048291;91.68237161636353;200;140;0.7;100;100;60;1.0;100;40;0;0.4;181880;136607;0.75108313173521;154246;132484;23511;0.8589136833370071;27634;4123;21762;0.14920026054859956;111417;17218;94199;
100/100;6;True;0.07750368118286133;0.0008515393733978271;0.1703650951385498;0.0010100162695181457;183.7018175125122;200;166;0.83;100;82;16;0.82;100;84;18;0.84;181880;93840;0.5159445788431933;154246;79705;13499;0.5167394940549512;27634;14135;74541;0.5115075631468481;0;0;0;
100/100;7;False;0.07222270965576172;0.0005014991760253906;0.10036396980285645;0.0005166567509741161;93.96960091590881;200;138;0.69;100;100;62;1.0;100;38;0;0.38;181880;138867;0.7635089069716297;154246;135212;23979;0.8765997173346473;27634;3655;19034;0.1322646015777665;109104;16817;92287;
100/100;7;True;0.08206844329833984;0.0008500599861145019;0.17007207870483398;0.0009343230150179573;169.93473196029663;200;173;0.865;100;87;14;0.87;100;86;13;0.86;181880;97427;0.5356663734330328;154246;84184;14391;0.5457775242145664;27634;13243;70062;0.4792284866468843;0;0;0;
100/100;8;False;0.07251811027526855;0.0004601168632507324;0.09207582473754883;0.0004963360672760513;90.27365255355835;200;145;0.725;100;100;55;1.0;100;45;0;0.45;181880;134592;0.7400043985045085;154246;129912;22954;0.8422390207849798;27634;4680;24334;0.1693565897083303;109714;17106;92608;
100/100;8;True;0.07892060279846191;0.0007744503021240235;0.15494799613952637;0.0008788562591767505;159.84644675254822;200;171;0.855;100;87;16;0.87;100;84;13;0.84;181880;99983;0.5497195953375852;154246;86755;14406;0.5624457036163012;27634;13228;67491;0.4786856770644858;0;0;0;
100/100;9;False;0.07119131088256836;0.0004484379291534424;0.08975458145141602;0.0004718190278224639;85.81450891494751;200;153;0.765;100;100;47;1.0;100;53;0;0.53;181880;131680;0.7239938420936881;154246;126648;22602;0.8210780182306187;27634;5032;27598;0.18209452124194833;93131;14471;78660;
100/100;9;True;0.06899094581604004;0.0007121145725250244;0.14247727394104004;0.0008297687550023122;150.91842889785767;200;175;0.875;100;85;10;0.85;100;90;15;0.9;181880;96362;0.5298108643061359;154246;82607;13879;0.5355535962034672;27634;13755;71639;0.49775638705941955;0;0;0;
100/100;10;False;0.07472944259643555;0.000488659143447876;0.09778237342834473;0.00047863464526404437;87.05413675308228;200;152;0.76;100;100;48;1.0;100;52;0;0.52;181880;136381;0.749840554211568;154246;131983;23236;0.8556656250405197;27634;4398;22263;0.15915176955923863;99758;15540;84218;
100/100;10;True;0.07354974746704102;0.0006681621074676513;0.13371038436889648;0.0008289365092555009;150.76704287528992;200;181;0.905;100;91;10;0.91;100;90;9;0.9;181880;95491;0.5250219925225423;154246;81748;13891;0.5299845701023042;27634;13743;72498;0.4973221393935008;0;0;0;
100/100;20;False;0.07612085342407227;0.0004747903347015381;0.09539675712585449;0.0004272038251823558;77.69988131523132;200;191;0.955;100;100;9;1.0;100;91;0;0.91;181880;118381;0.6508742027710578;154246;109990;19243;0.7130817006599847;27634;8391;44256;0.30364768039371787;75517;11520;63997;
100/100;20;True;0.06592893600463867;0.00044654250144958495;0.08935976028442383;0.0006761120719544725;122.97134566307068;200;189;0.945;100;93;4;0.93;100;96;7;0.96;181880;93458;0.5138442929404002;154246;79165;13341;0.5132385928970605;27634;14293;75081;0.5172251574147789;1;0;1;
100/100;25;False;0.06540346145629883;0.00043178439140319826;0.08641195297241211;0.00042595096097979305;77.47202801704407;200;193;0.965;100;100;7;1.0;100;93;0;0.93;181880;125895;0.6921871563668353;154246;118980;20719;0.7713652217885715;27634;6915;35266;0.25023521748570604;72495;11280;61215;
100/100;25;True;0.06332254409790039;0.0004279911518096924;0.08565187454223633;0.0006391058236603058;116.24063348770142;200;198;0.99;100;98;0;0.98;100;100;2;1.0;181880;95494;0.5250384869144491;154246;81752;13892;0.5300105027034737;27634;13742;72494;0.4972859520880075;121;17;104;
100/100;30;False;0.07758355140686035;0.0004099476337432861;0.08203887939453125;0.0004317725467660911;78.53083348274231;200;199;0.995;100;100;1;1.0;100;99;0;0.99;181880;121656;0.6688805806025951;154246;113727;19705;0.7373092333026464;27634;7929;40519;0.28692914525584423;82196;12291;69905;
100/100;30;True;0.06430459022521973;0.0004085671901702881;0.08176279067993164;0.0007142860980670426;129.91442251205444;200;199;0.995;100;99;0;0.99;100;100;1;1.0;181880;93103;0.511892456564768;154246;78878;13409;0.5113779287631446;27634;14225;75368;0.5147644206412391;718;108;610;
100/100;50;False;0.06191062927246094;0.00038234591484069823;0.07652688026428223;0.00042077380928700643;76.5307924747467;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;124123;0.6824444688805806;154246;116933;20444;0.758094213140049;27634;7190;37313;0.26018672649634506;97073;14684;82389;
100/100;50;True;0.06464862823486328;0.00042739033699035645;0.08554291725158691;0.0005489791359826971;99.84839200973511;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;110775;0.6090554211568067;154246;100827;17686;0.6536765945308144;27634;9948;53419;0.35999131504668164;62653;9370;53283;
100/100;100;False;0.06152772903442383;0.00039214134216308594;0.07848119735717773;0.0003874526761614781;70.46994757652283;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;153450;0.8436881460303497;154246;153282;27466;0.993750243118136;27634;168;964;0.00607946732286314;180049;27367;152682;
100/100;100;True;0.06607913970947266;0.0003725779056549072;0.07458019256591797;0.00040028464644721297;72.80382299423218;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;153450;0.8436881460303497;154246;153282;27466;0.993750243118136;27634;168;964;0.00607946732286314;180049;27367;152682;
